MODE,MAT_COL,MAT_ROW,TIME_MS
ROW_ORDER, 416, 416, 0.102425
ROW_ORDER, 416, 416, 0.108098
ROW_ORDER, 416, 416, 0.098260
ROW_ORDER, 416, 416, 0.124795
ROW_ORDER, 416, 416, 0.122340
ROW_ORDER, 416, 416, 0.097738
ROW_ORDER, 416, 416, 0.098341
ROW_ORDER, 416, 416, 0.121767
ROW_ORDER, 416, 416, 0.124110
ROW_ORDER, 416, 416, 0.121204
COL_ORDER, 416, 416, 0.085315
COL_ORDER, 416, 416, 0.110180
COL_ORDER, 416, 416, 0.075196
COL_ORDER, 416, 416, 0.093976
COL_ORDER, 416, 416, 0.094620
COL_ORDER, 416, 416, 0.092507
COL_ORDER, 416, 416, 0.074553
COL_ORDER, 416, 416, 0.074955
COL_ORDER, 416, 416, 0.093855
COL_ORDER, 416, 416, 0.094368
COL_ORDER_ALT, 416, 416, 0.072863
COL_ORDER_ALT, 416, 416, 0.054054
COL_ORDER_ALT, 416, 416, 0.054064
COL_ORDER_ALT, 416, 416, 0.067260
COL_ORDER_ALT, 416, 416, 0.056116
COL_ORDER_ALT, 416, 416, 0.055794
COL_ORDER_ALT, 416, 416, 0.054205
COL_ORDER_ALT, 416, 416, 0.066888
COL_ORDER_ALT, 416, 416, 0.058510
COL_ORDER_ALT, 416, 416, 0.067613
ROW_ORDER, 436, 436, 0.131866
ROW_ORDER, 436, 436, 0.104577
ROW_ORDER, 436, 436, 0.104537
ROW_ORDER, 436, 436, 0.130659
ROW_ORDER, 436, 436, 0.132640
ROW_ORDER, 436, 436, 0.130689
ROW_ORDER, 436, 436, 0.130679
ROW_ORDER, 436, 436, 0.174222
ROW_ORDER, 436, 436, 0.117684
ROW_ORDER, 436, 436, 0.106076
COL_ORDER, 436, 436, 0.100343
COL_ORDER, 436, 436, 0.099558
COL_ORDER, 436, 436, 0.094590
COL_ORDER, 436, 436, 0.092548
COL_ORDER, 436, 436, 0.074975
COL_ORDER, 436, 436, 0.082479
COL_ORDER, 436, 436, 0.105845
COL_ORDER, 436, 436, 0.095042
COL_ORDER, 436, 436, 0.101751
COL_ORDER, 436, 436, 0.081010
COL_ORDER_ALT, 436, 436, 0.059364
COL_ORDER_ALT, 436, 436, 0.066869
COL_ORDER_ALT, 436, 436, 0.058882
COL_ORDER_ALT, 436, 436, 0.073949
COL_ORDER_ALT, 436, 436, 0.059194
COL_ORDER_ALT, 436, 436, 0.078526
COL_ORDER_ALT, 436, 436, 0.059365
COL_ORDER_ALT, 436, 436, 0.063076
COL_ORDER_ALT, 436, 436, 0.070671
COL_ORDER_ALT, 436, 436, 0.058510
ROW_ORDER, 457, 457, 0.149247
ROW_ORDER, 457, 457, 0.144158
ROW_ORDER, 457, 457, 0.118307
ROW_ORDER, 457, 457, 0.149136
ROW_ORDER, 457, 457, 0.144389
ROW_ORDER, 457, 457, 0.134058
ROW_ORDER, 457, 457, 0.150584
ROW_ORDER, 457, 457, 0.125288
ROW_ORDER, 457, 457, 0.146260
ROW_ORDER, 457, 457, 0.119001
COL_ORDER, 457, 457, 0.105140
COL_ORDER, 457, 457, 0.107605
COL_ORDER, 457, 457, 0.105332
COL_ORDER, 457, 457, 0.102576
COL_ORDER, 457, 457, 0.104618
COL_ORDER, 457, 457, 0.107917
COL_ORDER, 457, 457, 0.084501
COL_ORDER, 457, 457, 0.169615
COL_ORDER, 457, 457, 0.096249
COL_ORDER, 457, 457, 0.104114
COL_ORDER_ALT, 457, 457, 0.063660
COL_ORDER_ALT, 457, 457, 0.082308
COL_ORDER_ALT, 457, 457, 0.080256
COL_ORDER_ALT, 457, 457, 0.080206
COL_ORDER_ALT, 457, 457, 0.086925
COL_ORDER_ALT, 457, 457, 0.080578
COL_ORDER_ALT, 457, 457, 0.081634
COL_ORDER_ALT, 457, 457, 0.067180
COL_ORDER_ALT, 457, 457, 0.064454
COL_ORDER_ALT, 457, 457, 0.080688
ROW_ORDER, 479, 479, 0.164203
ROW_ORDER, 479, 479, 0.132359
ROW_ORDER, 479, 479, 0.142940
ROW_ORDER, 479, 479, 0.141945
ROW_ORDER, 479, 479, 0.128829
ROW_ORDER, 479, 479, 0.140999
ROW_ORDER, 479, 479, 0.172251
ROW_ORDER, 479, 479, 0.161055
ROW_ORDER, 479, 479, 0.128970
ROW_ORDER, 479, 479, 0.160714
COL_ORDER, 479, 479, 0.114002
COL_ORDER, 479, 479, 0.091612
COL_ORDER, 479, 479, 0.114082
COL_ORDER, 479, 479, 0.118377
COL_ORDER, 479, 479, 0.104538
COL_ORDER, 479, 479, 0.123175
COL_ORDER, 479, 479, 0.093573
COL_ORDER, 479, 479, 0.122793
COL_ORDER, 479, 479, 0.093946
COL_ORDER, 479, 479, 0.094529
COL_ORDER_ALT, 479, 479, 0.073024
COL_ORDER_ALT, 479, 479, 0.072129
COL_ORDER_ALT, 479, 479, 0.074392
COL_ORDER_ALT, 479, 479, 0.072612
COL_ORDER_ALT, 479, 479, 0.089500
COL_ORDER_ALT, 479, 479, 0.070912
COL_ORDER_ALT, 479, 479, 0.087700
COL_ORDER_ALT, 479, 479, 0.087307
COL_ORDER_ALT, 479, 479, 0.074020
COL_ORDER_ALT, 479, 479, 0.073456
ROW_ORDER, 502, 502, 0.155955
ROW_ORDER, 502, 502, 0.147839
ROW_ORDER, 502, 502, 0.142337
ROW_ORDER, 502, 502, 0.143131
ROW_ORDER, 502, 502, 0.142759
ROW_ORDER, 502, 502, 0.179272
ROW_ORDER, 502, 502, 0.174976
ROW_ORDER, 502, 502, 0.154638
ROW_ORDER, 502, 502, 0.142790
ROW_ORDER, 502, 502, 0.146209
COL_ORDER, 502, 502, 0.104910
COL_ORDER, 502, 502, 0.131031
COL_ORDER, 502, 502, 0.132972
COL_ORDER, 502, 502, 0.106298
COL_ORDER, 502, 502, 0.107857
COL_ORDER, 502, 502, 0.107203
COL_ORDER, 502, 502, 0.106428
COL_ORDER, 502, 502, 0.144569
COL_ORDER, 502, 502, 0.133887
COL_ORDER, 502, 502, 0.108360
COL_ORDER_ALT, 502, 502, 0.077963
COL_ORDER_ALT, 502, 502, 0.078113
COL_ORDER_ALT, 502, 502, 0.078194
COL_ORDER_ALT, 502, 502, 0.098241
COL_ORDER_ALT, 502, 502, 0.077812
COL_ORDER_ALT, 502, 502, 0.099880
COL_ORDER_ALT, 502, 502, 0.082076
COL_ORDER_ALT, 502, 502, 0.097053
COL_ORDER_ALT, 502, 502, 0.078144
COL_ORDER_ALT, 502, 502, 0.077299
ROW_ORDER, 527, 527, 0.193554
ROW_ORDER, 527, 527, 0.158974
ROW_ORDER, 527, 527, 0.158621
ROW_ORDER, 527, 527, 0.225309
ROW_ORDER, 527, 527, 0.243589
ROW_ORDER, 527, 527, 0.163208
ROW_ORDER, 527, 527, 0.159315
ROW_ORDER, 527, 527, 0.193232
ROW_ORDER, 527, 527, 0.198201
ROW_ORDER, 527, 527, 0.195154
COL_ORDER, 527, 527, 0.144238
COL_ORDER, 527, 527, 0.148864
COL_ORDER, 527, 527, 0.118156
COL_ORDER, 527, 527, 0.118297
COL_ORDER, 527, 527, 0.116728
COL_ORDER, 527, 527, 0.117362
COL_ORDER, 527, 527, 0.115521
COL_ORDER, 527, 527, 0.144258
COL_ORDER, 527, 527, 0.148211
COL_ORDER, 527, 527, 0.118971
COL_ORDER_ALT, 527, 527, 0.091019
COL_ORDER_ALT, 527, 527, 0.100051
COL_ORDER_ALT, 527, 527, 0.116567
COL_ORDER_ALT, 527, 527, 0.093664
COL_ORDER_ALT, 527, 527, 0.138897
COL_ORDER_ALT, 527, 527, 0.105331
COL_ORDER_ALT, 527, 527, 0.108058
COL_ORDER_ALT, 527, 527, 0.084833
COL_ORDER_ALT, 527, 527, 0.107102
COL_ORDER_ALT, 527, 527, 0.084873
ROW_ORDER, 553, 553, 0.198965
ROW_ORDER, 553, 553, 0.240024
ROW_ORDER, 553, 553, 0.180106
ROW_ORDER, 553, 553, 0.216055
ROW_ORDER, 553, 553, 0.220058
ROW_ORDER, 553, 553, 0.183727
ROW_ORDER, 553, 553, 0.231263
ROW_ORDER, 553, 553, 0.216719
ROW_ORDER, 553, 553, 0.173095
ROW_ORDER, 553, 553, 0.174986
COL_ORDER, 553, 553, 0.134994
COL_ORDER, 553, 553, 0.135940
COL_ORDER, 553, 553, 0.192950
COL_ORDER, 553, 553, 0.160392
COL_ORDER, 553, 553, 0.182278
COL_ORDER, 553, 553, 0.135759
COL_ORDER, 553, 553, 0.133546
COL_ORDER, 553, 553, 0.133736
COL_ORDER, 553, 553, 0.179452
COL_ORDER, 553, 553, 0.133486
COL_ORDER_ALT, 553, 553, 0.118931
COL_ORDER_ALT, 553, 553, 0.119434
COL_ORDER_ALT, 553, 553, 0.094680
COL_ORDER_ALT, 553, 553, 0.099428
COL_ORDER_ALT, 553, 553, 0.101711
COL_ORDER_ALT, 553, 553, 0.094418
COL_ORDER_ALT, 553, 553, 0.092950
COL_ORDER_ALT, 553, 553, 0.098733
COL_ORDER_ALT, 553, 553, 0.116768
COL_ORDER_ALT, 553, 553, 0.095655
ROW_ORDER, 580, 580, 0.191030
ROW_ORDER, 580, 580, 0.198322
ROW_ORDER, 580, 580, 0.235478
ROW_ORDER, 580, 580, 0.189842
ROW_ORDER, 580, 580, 0.191362
ROW_ORDER, 580, 580, 0.204699
ROW_ORDER, 580, 580, 0.190215
ROW_ORDER, 580, 580, 0.188555
ROW_ORDER, 580, 580, 0.202144
ROW_ORDER, 580, 580, 0.207283
COL_ORDER, 580, 580, 0.174704
COL_ORDER, 580, 580, 0.161628
COL_ORDER, 580, 580, 0.164475
COL_ORDER, 580, 580, 0.166085
COL_ORDER, 580, 580, 0.146591
COL_ORDER, 580, 580, 0.157656
COL_ORDER, 580, 580, 0.187892
COL_ORDER, 580, 580, 0.182430
COL_ORDER, 580, 580, 0.182419
COL_ORDER, 580, 580, 0.148774
COL_ORDER_ALT, 580, 580, 0.105483
COL_ORDER_ALT, 580, 580, 0.106036
COL_ORDER_ALT, 580, 580, 0.145445
COL_ORDER_ALT, 580, 580, 0.104014
COL_ORDER_ALT, 580, 580, 0.123306
COL_ORDER_ALT, 580, 580, 0.128707
COL_ORDER_ALT, 580, 580, 0.104507
COL_ORDER_ALT, 580, 580, 0.102405
COL_ORDER_ALT, 580, 580, 0.130729
COL_ORDER_ALT, 580, 580, 0.126787
ROW_ORDER, 609, 609, 0.259809
ROW_ORDER, 609, 609, 0.210995
ROW_ORDER, 609, 609, 0.281314
ROW_ORDER, 609, 609, 0.229694
ROW_ORDER, 609, 609, 0.267262
ROW_ORDER, 609, 609, 0.211016
ROW_ORDER, 609, 609, 0.271507
ROW_ORDER, 609, 609, 0.208923
ROW_ORDER, 609, 609, 0.214255
ROW_ORDER, 609, 609, 0.284080
COL_ORDER, 609, 609, 0.192186
COL_ORDER, 609, 609, 0.174132
COL_ORDER, 609, 609, 0.198815
COL_ORDER, 609, 609, 0.200495
COL_ORDER, 609, 609, 0.167452
COL_ORDER, 609, 609, 0.159838
COL_ORDER, 609, 609, 0.214787
COL_ORDER, 609, 609, 0.201500
COL_ORDER, 609, 609, 0.213067
COL_ORDER, 609, 609, 0.243132
COL_ORDER_ALT, 609, 609, 0.142709
COL_ORDER_ALT, 609, 609, 0.114223
COL_ORDER_ALT, 609, 609, 0.125479
COL_ORDER_ALT, 609, 609, 0.114062
COL_ORDER_ALT, 609, 609, 0.142709
COL_ORDER_ALT, 609, 609, 0.142739
COL_ORDER_ALT, 609, 609, 0.156037
COL_ORDER_ALT, 609, 609, 0.141814
COL_ORDER_ALT, 609, 609, 0.166014
COL_ORDER_ALT, 609, 609, 0.111961
ROW_ORDER, 639, 639, 0.248614
ROW_ORDER, 639, 639, 0.236514
ROW_ORDER, 639, 639, 0.235790
ROW_ORDER, 639, 639, 0.247457
ROW_ORDER, 639, 639, 0.250092
ROW_ORDER, 639, 639, 0.234955
ROW_ORDER, 639, 639, 0.244420
ROW_ORDER, 639, 639, 0.346251
ROW_ORDER, 639, 639, 0.235015
ROW_ORDER, 639, 639, 0.317795
COL_ORDER, 639, 639, 0.210785
COL_ORDER, 639, 639, 0.187882
COL_ORDER, 639, 639, 0.195626
COL_ORDER, 639, 639, 0.230177
COL_ORDER, 639, 639, 0.196803
COL_ORDER, 639, 639, 0.191512
COL_ORDER, 639, 639, 0.216407
COL_ORDER, 639, 639, 0.186765
COL_ORDER, 639, 639, 0.324152
COL_ORDER, 639, 639, 0.275319
COL_ORDER_ALT, 639, 639, 0.149287
COL_ORDER_ALT, 639, 639, 0.122884
COL_ORDER_ALT, 639, 639, 0.124221
COL_ORDER_ALT, 639, 639, 0.123779
COL_ORDER_ALT, 639, 639, 0.168549
COL_ORDER_ALT, 639, 639, 0.125207
COL_ORDER_ALT, 639, 639, 0.126092
COL_ORDER_ALT, 639, 639, 0.126927
COL_ORDER_ALT, 639, 639, 0.125992
COL_ORDER_ALT, 639, 639, 0.158380
ROW_ORDER, 670, 670, 0.269707
ROW_ORDER, 670, 670, 0.267685
ROW_ORDER, 670, 670, 0.316166
ROW_ORDER, 670, 670, 0.316468
ROW_ORDER, 670, 670, 0.255383
ROW_ORDER, 670, 670, 0.253794
ROW_ORDER, 670, 670, 0.280056
ROW_ORDER, 670, 670, 0.267906
ROW_ORDER, 670, 670, 0.281052
ROW_ORDER, 670, 670, 0.256781
COL_ORDER, 670, 670, 0.261288
COL_ORDER, 670, 670, 0.214174
COL_ORDER, 670, 670, 0.200344
COL_ORDER, 670, 670, 0.407436
COL_ORDER, 670, 670, 0.234030
COL_ORDER, 670, 670, 0.223870
COL_ORDER, 670, 670, 0.221929
COL_ORDER, 670, 670, 0.242911
COL_ORDER, 670, 670, 0.228195
COL_ORDER, 670, 670, 0.204578
COL_ORDER_ALT, 670, 670, 0.157545
COL_ORDER_ALT, 670, 670, 0.164134
COL_ORDER_ALT, 670, 670, 0.137298
COL_ORDER_ALT, 670, 670, 0.176596
COL_ORDER_ALT, 670, 670, 0.138796
COL_ORDER_ALT, 670, 670, 0.152093
COL_ORDER_ALT, 670, 670, 0.174141
COL_ORDER_ALT, 670, 670, 0.152978
COL_ORDER_ALT, 670, 670, 0.220843
COL_ORDER_ALT, 670, 670, 0.154135
ROW_ORDER, 703, 703, 0.330227
ROW_ORDER, 703, 703, 0.285790
ROW_ORDER, 703, 703, 0.314597
ROW_ORDER, 703, 703, 0.287218
ROW_ORDER, 703, 703, 0.289361
ROW_ORDER, 703, 703, 0.287087
ROW_ORDER, 703, 703, 0.325431
ROW_ORDER, 703, 703, 0.297478
ROW_ORDER, 703, 703, 0.290225
ROW_ORDER, 703, 703, 0.300676
COL_ORDER, 703, 703, 0.259195
COL_ORDER, 703, 703, 0.236182
COL_ORDER, 703, 703, 0.249409
COL_ORDER, 703, 703, 0.223638
COL_ORDER, 703, 703, 0.296391
COL_ORDER, 703, 703, 0.229010
COL_ORDER, 703, 703, 0.281877
COL_ORDER, 703, 703, 0.246482
COL_ORDER, 703, 703, 0.255906
COL_ORDER, 703, 703, 0.224977
COL_ORDER_ALT, 703, 703, 0.185498
COL_ORDER_ALT, 703, 703, 0.164617
COL_ORDER_ALT, 703, 703, 0.152083
COL_ORDER_ALT, 703, 703, 0.151530
COL_ORDER_ALT, 703, 703, 0.151319
COL_ORDER_ALT, 703, 703, 0.167030
COL_ORDER_ALT, 703, 703, 0.149116
COL_ORDER_ALT, 703, 703, 0.201440
COL_ORDER_ALT, 703, 703, 0.213138
COL_ORDER_ALT, 703, 703, 0.152194
ROW_ORDER, 738, 738, 0.316981
ROW_ORDER, 738, 738, 0.321135
ROW_ORDER, 738, 738, 0.318781
ROW_ORDER, 738, 738, 0.318681
ROW_ORDER, 738, 738, 0.336113
ROW_ORDER, 738, 738, 0.315463
ROW_ORDER, 738, 738, 0.318499
ROW_ORDER, 738, 738, 0.312334
ROW_ORDER, 738, 738, 0.312334
ROW_ORDER, 738, 738, 0.358934
COL_ORDER, 738, 738, 0.298252
COL_ORDER, 738, 738, 0.263983
COL_ORDER, 738, 738, 0.253492
COL_ORDER, 738, 738, 0.330349
COL_ORDER, 738, 738, 0.271447
COL_ORDER, 738, 738, 0.381234
COL_ORDER, 738, 738, 0.291472
COL_ORDER, 738, 738, 0.250475
COL_ORDER, 738, 738, 0.256259
COL_ORDER, 738, 738, 0.261639
COL_ORDER_ALT, 738, 738, 0.163017
COL_ORDER_ALT, 738, 738, 0.165712
COL_ORDER_ALT, 738, 738, 0.167432
COL_ORDER_ALT, 738, 738, 0.169354
COL_ORDER_ALT, 738, 738, 0.180428
COL_ORDER_ALT, 738, 738, 0.210221
COL_ORDER_ALT, 738, 738, 0.163872
COL_ORDER_ALT, 738, 738, 0.165541
COL_ORDER_ALT, 738, 738, 0.178587
COL_ORDER_ALT, 738, 738, 0.231807
ROW_ORDER, 774, 774, 0.349178
ROW_ORDER, 774, 774, 0.349570
ROW_ORDER, 774, 774, 0.354207
ROW_ORDER, 774, 774, 0.391414
ROW_ORDER, 774, 774, 0.339270
ROW_ORDER, 774, 774, 0.344129
ROW_ORDER, 774, 774, 0.374223
ROW_ORDER, 774, 774, 0.349107
ROW_ORDER, 774, 774, 0.344018
ROW_ORDER, 774, 774, 0.340599
COL_ORDER, 774, 774, 0.273137
COL_ORDER, 774, 774, 0.268660
COL_ORDER, 774, 774, 0.486657
COL_ORDER, 774, 774, 0.352356
COL_ORDER, 774, 774, 0.382743
COL_ORDER, 774, 774, 0.282863
COL_ORDER, 774, 774, 0.279011
COL_ORDER, 774, 774, 0.377161
COL_ORDER, 774, 774, 0.269495
COL_ORDER, 774, 774, 0.310423
COL_ORDER_ALT, 774, 774, 0.212615
COL_ORDER_ALT, 774, 774, 0.229131
COL_ORDER_ALT, 774, 774, 0.180800
COL_ORDER_ALT, 774, 774, 0.231535
COL_ORDER_ALT, 774, 774, 0.186734
COL_ORDER_ALT, 774, 774, 0.233234
COL_ORDER_ALT, 774, 774, 0.198624
COL_ORDER_ALT, 774, 774, 0.197517
COL_ORDER_ALT, 774, 774, 0.195355
COL_ORDER_ALT, 774, 774, 0.230418
ROW_ORDER, 812, 812, 0.384101
ROW_ORDER, 812, 812, 0.383457
ROW_ORDER, 812, 812, 0.374103
ROW_ORDER, 812, 812, 0.400938
ROW_ORDER, 812, 812, 0.387581
ROW_ORDER, 812, 812, 0.393807
ROW_ORDER, 812, 812, 0.383005
ROW_ORDER, 812, 812, 0.385298
ROW_ORDER, 812, 812, 0.384393
ROW_ORDER, 812, 812, 0.384935
COL_ORDER, 812, 812, 0.403897
COL_ORDER, 812, 812, 0.403816
COL_ORDER, 812, 812, 0.322353
COL_ORDER, 812, 812, 0.299128
COL_ORDER, 812, 812, 0.310534
COL_ORDER, 812, 812, 0.320843
COL_ORDER, 812, 812, 0.478731
COL_ORDER, 812, 812, 0.313702
COL_ORDER, 812, 812, 0.319958
COL_ORDER, 812, 812, 0.312264
COL_ORDER_ALT, 812, 812, 0.205514
COL_ORDER_ALT, 812, 812, 0.198161
COL_ORDER_ALT, 812, 812, 0.202204
COL_ORDER_ALT, 812, 812, 0.215894
COL_ORDER_ALT, 812, 812, 0.206851
COL_ORDER_ALT, 812, 812, 0.212725
COL_ORDER_ALT, 812, 812, 0.203693
COL_ORDER_ALT, 812, 812, 0.219254
COL_ORDER_ALT, 812, 812, 0.268751
COL_ORDER_ALT, 812, 812, 0.206781
ROW_ORDER, 852, 852, 0.416559
ROW_ORDER, 852, 852, 0.416519
ROW_ORDER, 852, 852, 0.460866
ROW_ORDER, 852, 852, 0.424818
ROW_ORDER, 852, 852, 0.418209
ROW_ORDER, 852, 852, 0.429313
ROW_ORDER, 852, 852, 0.415956
ROW_ORDER, 852, 852, 0.429143
ROW_ORDER, 852, 852, 0.419215
ROW_ORDER, 852, 852, 0.424707
COL_ORDER, 852, 852, 0.344823
COL_ORDER, 852, 852, 0.337077
COL_ORDER, 852, 852, 0.360272
COL_ORDER, 852, 852, 0.469376
COL_ORDER, 852, 852, 0.344410
COL_ORDER, 852, 852, 0.345517
COL_ORDER, 852, 852, 0.334382
COL_ORDER, 852, 852, 0.367253
COL_ORDER, 852, 852, 0.382059
COL_ORDER, 852, 852, 0.360202
COL_ORDER_ALT, 852, 852, 0.219073
COL_ORDER_ALT, 852, 852, 0.220028
COL_ORDER_ALT, 852, 852, 0.219294
COL_ORDER_ALT, 852, 852, 0.245576
COL_ORDER_ALT, 852, 852, 0.225379
COL_ORDER_ALT, 852, 852, 0.219816
COL_ORDER_ALT, 852, 852, 0.235759
COL_ORDER_ALT, 852, 852, 0.217675
COL_ORDER_ALT, 852, 852, 0.235045
COL_ORDER_ALT, 852, 852, 0.255142
ROW_ORDER, 894, 894, 0.461330
ROW_ORDER, 894, 894, 0.463834
ROW_ORDER, 894, 894, 0.466821
ROW_ORDER, 894, 894, 0.464085
ROW_ORDER, 894, 894, 0.454581
ROW_ORDER, 894, 894, 0.454711
ROW_ORDER, 894, 894, 0.455737
ROW_ORDER, 894, 894, 0.470080
ROW_ORDER, 894, 894, 0.488789
ROW_ORDER, 894, 894, 0.466218
COL_ORDER, 894, 894, 0.367937
COL_ORDER, 894, 894, 0.448304
COL_ORDER, 894, 894, 0.493697
COL_ORDER, 894, 894, 0.378961
COL_ORDER, 894, 894, 0.379936
COL_ORDER, 894, 894, 0.386736
COL_ORDER, 894, 894, 0.497701
COL_ORDER, 894, 894, 0.403524
COL_ORDER, 894, 894, 0.695549
COL_ORDER, 894, 894, 0.380228
COL_ORDER_ALT, 894, 894, 0.314919
COL_ORDER_ALT, 894, 894, 0.520966
COL_ORDER_ALT, 894, 894, 0.310845
COL_ORDER_ALT, 894, 894, 0.275219
COL_ORDER_ALT, 894, 894, 0.254207
COL_ORDER_ALT, 894, 894, 0.293796
COL_ORDER_ALT, 894, 894, 0.263571
COL_ORDER_ALT, 894, 894, 0.369123
COL_ORDER_ALT, 894, 894, 0.253794
COL_ORDER_ALT, 894, 894, 0.253231
ROW_ORDER, 938, 938, 0.545730
ROW_ORDER, 938, 938, 0.523913
ROW_ORDER, 938, 938, 0.521760
ROW_ORDER, 938, 938, 0.591958
ROW_ORDER, 938, 938, 0.503756
ROW_ORDER, 938, 938, 0.548858
ROW_ORDER, 938, 938, 0.518783
ROW_ORDER, 938, 938, 0.532674
ROW_ORDER, 938, 938, 0.518874
ROW_ORDER, 938, 938, 0.516389
COL_ORDER, 938, 938, 0.453886
COL_ORDER, 938, 938, 0.731197
COL_ORDER, 938, 938, 0.438034
COL_ORDER, 938, 938, 0.398867
COL_ORDER, 938, 938, 0.635944
COL_ORDER, 938, 938, 0.411902
COL_ORDER, 938, 938, 0.486989
COL_ORDER, 938, 938, 0.478359
COL_ORDER, 938, 938, 0.498726
COL_ORDER, 938, 938, 0.404489
COL_ORDER_ALT, 938, 938, 0.302980
COL_ORDER_ALT, 938, 938, 0.270522
COL_ORDER_ALT, 938, 938, 0.294380
COL_ORDER_ALT, 938, 938, 0.268771
COL_ORDER_ALT, 938, 938, 0.269867
COL_ORDER_ALT, 938, 938, 0.382199
COL_ORDER_ALT, 938, 938, 0.273559
COL_ORDER_ALT, 938, 938, 0.272302
COL_ORDER_ALT, 938, 938, 0.271889
COL_ORDER_ALT, 938, 938, 0.271104
ROW_ORDER, 984, 984, 0.575734
ROW_ORDER, 984, 984, 0.580904
ROW_ORDER, 984, 984, 0.561582
ROW_ORDER, 984, 984, 0.575462
ROW_ORDER, 984, 984, 0.560647
ROW_ORDER, 984, 984, 0.552559
ROW_ORDER, 984, 984, 0.560546
ROW_ORDER, 984, 984, 0.599723
ROW_ORDER, 984, 984, 0.555466
ROW_ORDER, 984, 984, 0.561772
COL_ORDER, 984, 984, 0.490801
COL_ORDER, 984, 984, 0.521047
COL_ORDER, 984, 984, 0.580673
COL_ORDER, 984, 984, 0.574386
COL_ORDER, 984, 984, 0.695247
COL_ORDER, 984, 984, 0.480229
COL_ORDER, 984, 984, 0.506221
COL_ORDER, 984, 984, 0.625101
COL_ORDER, 984, 984, 0.639363
COL_ORDER, 984, 984, 0.458503
COL_ORDER_ALT, 984, 984, 0.360323
COL_ORDER_ALT, 984, 984, 0.358039
COL_ORDER_ALT, 984, 984, 0.338647
COL_ORDER_ALT, 984, 984, 0.301340
COL_ORDER_ALT, 984, 984, 0.302306
COL_ORDER_ALT, 984, 984, 0.315090
COL_ORDER_ALT, 984, 984, 0.377683
COL_ORDER_ALT, 984, 984, 0.304206
COL_ORDER_ALT, 984, 984, 0.301863
COL_ORDER_ALT, 984, 984, 0.300927
ROW_ORDER, 1033, 1033, 0.658917
ROW_ORDER, 1033, 1033, 0.634032
ROW_ORDER, 1033, 1033, 0.634163
ROW_ORDER, 1033, 1033, 0.831278
ROW_ORDER, 1033, 1033, 0.733057
ROW_ORDER, 1033, 1033, 0.631287
ROW_ORDER, 1033, 1033, 0.631086
ROW_ORDER, 1033, 1033, 0.637855
ROW_ORDER, 1033, 1033, 0.632655
ROW_ORDER, 1033, 1033, 0.631608
COL_ORDER, 1033, 1033, 0.507025
COL_ORDER, 1033, 1033, 0.512516
COL_ORDER, 1033, 1033, 0.984699
COL_ORDER, 1033, 1033, 0.603505
COL_ORDER, 1033, 1033, 0.498223
COL_ORDER, 1033, 1033, 0.499743
COL_ORDER, 1033, 1033, 0.852904
COL_ORDER, 1033, 1033, 0.592401
COL_ORDER, 1033, 1033, 0.497841
COL_ORDER, 1033, 1033, 0.496454
COL_ORDER_ALT, 1033, 1033, 0.367514
COL_ORDER_ALT, 1033, 1033, 0.347579
COL_ORDER_ALT, 1033, 1033, 0.320290
COL_ORDER_ALT, 1033, 1033, 0.320552
COL_ORDER_ALT, 1033, 1033, 0.324847
COL_ORDER_ALT, 1033, 1033, 0.326466
COL_ORDER_ALT, 1033, 1033, 0.330972
COL_ORDER_ALT, 1033, 1033, 0.344209
COL_ORDER_ALT, 1033, 1033, 0.330439
COL_ORDER_ALT, 1033, 1033, 0.353121
ROW_ORDER, 1084, 1084, 0.705981
ROW_ORDER, 1084, 1084, 0.681599
ROW_ORDER, 1084, 1084, 0.691144
ROW_ORDER, 1084, 1084, 0.711131
ROW_ORDER, 1084, 1084, 0.701172
ROW_ORDER, 1084, 1084, 0.682081
ROW_ORDER, 1084, 1084, 0.711482
ROW_ORDER, 1084, 1084, 0.737775
ROW_ORDER, 1084, 1084, 0.681710
ROW_ORDER, 1084, 1084, 0.672124
COL_ORDER, 1084, 1084, 0.675905
COL_ORDER, 1084, 1084, 0.569608
COL_ORDER, 1084, 1084, 0.557789
COL_ORDER, 1084, 1084, 0.545297
COL_ORDER, 1084, 1084, 0.897392
COL_ORDER, 1084, 1084, 0.772516
COL_ORDER, 1084, 1084, 0.547127
COL_ORDER, 1084, 1084, 0.590127
COL_ORDER, 1084, 1084, 0.703838
COL_ORDER, 1084, 1084, 0.664368
COL_ORDER_ALT, 1084, 1084, 0.359447
COL_ORDER_ALT, 1084, 1084, 0.370592
COL_ORDER_ALT, 1084, 1084, 0.360977
COL_ORDER_ALT, 1084, 1084, 0.359971
COL_ORDER_ALT, 1084, 1084, 0.360997
COL_ORDER_ALT, 1084, 1084, 0.364457
COL_ORDER_ALT, 1084, 1084, 0.361177
COL_ORDER_ALT, 1084, 1084, 0.475859
COL_ORDER_ALT, 1084, 1084, 0.363360
COL_ORDER_ALT, 1084, 1084, 0.371619
ROW_ORDER, 1138, 1138, 0.777154
ROW_ORDER, 1138, 1138, 0.751485
ROW_ORDER, 1138, 1138, 0.770404
ROW_ORDER, 1138, 1138, 0.831620
ROW_ORDER, 1138, 1138, 0.768614
ROW_ORDER, 1138, 1138, 0.793901
ROW_ORDER, 1138, 1138, 0.885101
ROW_ORDER, 1138, 1138, 0.786337
