,MODE,VEC_SIZE,TIME_MS
365,BLOCK2,738,7.2e-05
366,BLOCK2,774,8.420000000000001e-05
367,BLOCK2,812,7.42e-05
368,BLOCK2,852,8.400000000000001e-05
369,BLOCK2,894,9.06e-05
370,BLOCK2,938,8.8e-05
371,BLOCK2,984,8.6e-05
372,BLOCK2,1033,8.6e-05
373,BLOCK2,1084,9.82e-05
374,BLOCK2,1138,9.2e-05
375,BLOCK2,1194,9.42e-05
376,BLOCK2,1253,9.400000000000001e-05
377,BLOCK2,1315,9.620000000000001e-05
378,BLOCK2,1380,9.2e-05
379,BLOCK2,1448,9.2e-05
380,BLOCK2,1520,0.0001042
381,BLOCK2,1596,0.00011619999999999998
382,BLOCK2,1675,0.00011020000000000001
383,BLOCK2,1758,0.0001024
384,BLOCK2,1845,0.00011020000000000001
385,BLOCK2,1937,0.0001142
386,BLOCK2,2033,0.00011399999999999999
387,BLOCK2,2134,0.0001242
388,BLOCK2,2240,0.0001242
389,BLOCK2,2351,0.0001442
390,BLOCK2,2468,0.0001764
391,BLOCK2,2591,0.000152
392,BLOCK2,2720,0.000158
393,BLOCK2,2856,0.0001544
394,BLOCK2,2998,0.0001564
395,BLOCK2,3147,0.00015460000000000002
396,BLOCK2,3304,0.0001844
397,BLOCK2,3469,0.00019659999999999998
398,BLOCK2,3642,0.0001846
399,BLOCK2,3824,0.0001842
400,BLOCK2,4015,0.0002124
401,BLOCK2,4215,0.00019060000000000003
402,BLOCK2,4425,0.00024680000000000004
403,BLOCK2,4646,0.0002386
404,BLOCK2,4878,0.0002562
405,BLOCK2,5121,0.0002546
406,BLOCK2,5377,0.0002724
407,BLOCK2,5645,0.0003048
408,BLOCK2,5927,0.00028660000000000003
409,BLOCK2,6223,0.0003004
410,BLOCK2,6534,0.0002986
411,BLOCK2,6860,0.0003106
412,BLOCK2,7202,0.00032260000000000004
413,BLOCK2,7562,0.0003506
414,BLOCK2,7940,0.00036480000000000003
415,BLOCK2,8337,0.0003468
416,BLOCK2,8753,0.000411
417,BLOCK2,9190,0.000417
418,BLOCK2,9649,0.00041460000000000005
419,BLOCK2,10131,0.000473
420,BLOCK2,10637,0.0004868
421,BLOCK2,11168,0.00047460000000000004
422,BLOCK2,11726,0.0005288000000000001
423,BLOCK2,12312,0.000523
424,BLOCK2,12927,0.000525
425,BLOCK2,13573,0.000545
426,BLOCK2,14251,0.0006252
