,MODE,VEC_SIZE,TIME_MS
869,BLOCK4,12556021,22.3171246
870,BLOCK4,13183822,22.6666362
871,BLOCK4,13843013,23.6501364
872,BLOCK4,14535163,24.8624552
873,BLOCK4,15261921,26.5988704
874,BLOCK4,16025017,27.5459248
875,BLOCK4,16826267,29.4579068
876,BLOCK4,17667580,31.122385399999995
877,BLOCK4,18550958,32.3629934
878,BLOCK4,19478505,34.1742304
879,BLOCK4,20452430,35.1167248
880,BLOCK4,21475051,37.852086199999995
881,BLOCK4,22548803,39.6423434
882,BLOCK4,23676243,40.6589746
883,BLOCK4,24860055,44.0428542
884,BLOCK4,26103057,46.3871582
885,BLOCK4,27408209,47.7855364
886,BLOCK4,28778619,50.707975399999995
887,BLOCK4,30217549,54.119887000000006
888,BLOCK4,31728426,56.700832000000005
889,BLOCK4,33314847,58.9794048
890,BLOCK4,34980589,61.7805114
891,BLOCK4,36729618,64.1433494
892,BLOCK4,38566098,68.7805362
893,BLOCK4,40494402,71.0177992
894,BLOCK4,42519122,76.3939604
895,BLOCK4,44645078,81.0259716
896,BLOCK4,46877331,83.50441359999999
897,BLOCK4,49221197,88.27705040000001
898,BLOCK4,51682256,91.7450134
899,BLOCK4,54266368,99.1170294
900,BLOCK4,56979686,105.53545899999999
901,BLOCK4,59828670,108.8721274
902,BLOCK4,62820103,114.000424
903,BLOCK4,65961108,119.21076539999999
904,BLOCK4,69259163,125.0508778
905,BLOCK4,72722121,131.6980448
906,BLOCK4,76358227,137.7426012
907,BLOCK4,80176138,145.0254064
908,BLOCK4,84184944,152.3488132
909,BLOCK4,88394191,159.902881
910,BLOCK4,92813900,167.09262840000002
911,BLOCK4,97454594,176.884655
912,BLOCK8,10,0.00016060000000000003
913,BLOCK8,15,0.00017040000000000002
914,BLOCK8,20,0.00019820000000000002
915,BLOCK8,25,0.0002048
916,BLOCK8,30,0.00022859999999999997
917,BLOCK8,35,0.0002206
918,BLOCK8,40,0.00022260000000000002
919,BLOCK8,45,0.0002546
920,BLOCK8,50,0.00024859999999999997
921,BLOCK8,55,0.00027879999999999995
922,BLOCK8,60,0.00028859999999999997
923,BLOCK8,65,0.0003088
924,BLOCK8,70,0.0003184
925,BLOCK8,75,0.0003006
926,BLOCK8,80,0.0003066
927,BLOCK8,85,0.0003308
928,BLOCK8,90,0.00032460000000000003
