,MODE,VEC_SIZE,TIME_MS
554,BLOCK2,7341250,2.375811
555,BLOCK2,7708312,2.4410536
556,BLOCK2,8093727,2.5252206
557,BLOCK2,8498413,2.6573874
558,BLOCK2,8923333,2.8245820000000004
559,BLOCK2,9369499,3.0712374000000002
560,BLOCK2,9837973,3.1198378
561,BLOCK2,10329871,3.2243597999999998
562,BLOCK2,10846364,3.4368492
563,BLOCK2,11388682,3.5315156
564,BLOCK2,11958116,3.7926466000000003
565,BLOCK2,12556021,3.945162
566,BLOCK2,13183822,4.1564328
567,BLOCK2,13843013,4.3665554
568,BLOCK2,14535163,4.4829902
569,BLOCK2,15261921,4.8989348
570,BLOCK2,16025017,5.0886458
571,BLOCK2,16826267,5.273051
572,BLOCK2,17667580,6.1199664
573,BLOCK2,18550958,5.7876716
574,BLOCK2,19478505,6.3605654000000005
575,BLOCK2,20452430,6.593782399999999
576,BLOCK2,21475051,7.5777152
577,BLOCK2,22548803,7.0354242
578,BLOCK2,23676243,7.560955
579,BLOCK2,24860055,7.9135182
580,BLOCK2,26103057,8.3399462
581,BLOCK2,27408209,8.763775599999999
582,BLOCK2,28778619,9.3845978
583,BLOCK2,30217549,10.6221158
584,BLOCK2,31728426,10.3485246
585,BLOCK2,33314847,11.0250816
586,BLOCK2,34980589,12.1122062
587,BLOCK2,36729618,12.109163200000001
588,BLOCK2,38566098,12.2014918
589,BLOCK2,40494402,13.5970694
590,BLOCK2,42519122,13.521178800000001
591,BLOCK2,44645078,14.380632400000001
592,BLOCK2,46877331,15.0853674
593,BLOCK2,49221197,16.1376156
594,BLOCK2,51682256,16.675591
595,BLOCK2,54266368,17.6062954
596,BLOCK2,56979686,18.5164364
597,BLOCK2,59828670,19.2747622
598,BLOCK2,62820103,19.7092836
599,BLOCK2,65961108,20.887815
600,BLOCK2,69259163,21.984907
601,BLOCK2,72722121,23.8543698
602,BLOCK2,76358227,26.9004316
603,BLOCK2,80176138,26.353315199999997
604,BLOCK2,84184944,26.777779399999996
605,BLOCK2,88394191,30.9649772
606,BLOCK2,92813900,31.3946344
607,BLOCK2,97454594,33.0621096
608,BLOCK4,10,7.4e-05
609,BLOCK4,15,6.64e-05
610,BLOCK4,20,7.199999999999999e-05
611,BLOCK4,25,8e-05
612,BLOCK4,30,5.599999999999999e-05
613,BLOCK4,35,8.6e-05
614,BLOCK4,40,0.0001722
615,BLOCK4,45,0.00010020000000000001
616,BLOCK4,50,7.04e-05
617,BLOCK4,55,6.220000000000001e-05
618,BLOCK4,60,6.6e-05
619,BLOCK4,65,4.82e-05
620,BLOCK4,70,5.599999999999999e-05
621,BLOCK4,75,6.460000000000001e-05
622,BLOCK4,80,7.46e-05
623,BLOCK4,85,5.8200000000000005e-05
624,BLOCK4,90,6.400000000000001e-05
625,BLOCK4,95,6.620000000000001e-05
626,BLOCK4,100,8.420000000000001e-05
627,BLOCK4,105,9.240000000000001e-05
628,BLOCK4,110,6.620000000000001e-05
629,BLOCK4,115,7.4e-05
630,BLOCK4,120,7.219999999999999e-05
631,BLOCK4,125,5.8e-05
632,BLOCK4,131,6.6e-05
633,BLOCK4,137,7e-05
634,BLOCK4,143,8.22e-05
635,BLOCK4,150,8.42e-05
636,BLOCK4,157,8.44e-05
637,BLOCK4,164,9.6e-05
638,BLOCK4,172,6.82e-05
639,BLOCK4,180,0.0001044
640,BLOCK4,188,8.400000000000001e-05
641,BLOCK4,197,9.04e-05
642,BLOCK4,206,9.4e-05
643,BLOCK4,216,7.8e-05
644,BLOCK4,226,8.22e-05
645,BLOCK4,237,9.64e-05
646,BLOCK4,248,9.64e-05
647,BLOCK4,260,8.400000000000001e-05
648,BLOCK4,272,9.42e-05
649,BLOCK4,285,9.42e-05
650,BLOCK4,299,0.000116
651,BLOCK4,313,9.42e-05
652,BLOCK4,328,0.0001204
653,BLOCK4,344,0.00011800000000000001
654,BLOCK4,361,0.0001044
655,BLOCK4,379,0.000116
656,BLOCK4,397,0.0001104
657,BLOCK4,416,0.00010040000000000001
658,BLOCK4,436,0.00010020000000000001
659,BLOCK4,457,0.0001104
660,BLOCK4,479,0.00011219999999999999
