MODE,VEC_SIZE,TIME_MS
BLOCK8,4215,0.007444
VEC_INIT,4215,0.005861
BLOCK8,4215,0.007373
VEC_INIT,4215,0.006102
BLOCK8,4215,0.007404
VEC_INIT,4215,0.006842
BLOCK16,4215,0.009748
VEC_INIT,4215,0.006963
BLOCK16,4215,0.009779
VEC_INIT,4215,0.005470
BLOCK16,4215,0.007845
VEC_INIT,4215,0.007575
BLOCK16,4215,0.011352
VEC_INIT,4215,0.005521
BLOCK16,4215,0.007805
VEC_INIT,4425,0.007193
SINGLE,4425,0.013044
VEC_INIT,4425,0.007133
SINGLE,4425,0.012984
VEC_INIT,4425,0.007525
SINGLE,4425,0.012985
VEC_INIT,4425,0.007714
SINGLE,4425,0.012984
VEC_INIT,4425,0.007884
SINGLE,4425,0.013014
VEC_INIT,4425,0.006973
BLOCK2,4425,0.007665
VEC_INIT,4425,0.007124
BLOCK2,4425,0.007674
VEC_INIT,4425,0.006893
BLOCK2,4425,0.007685
VEC_INIT,4425,0.005520
BLOCK2,4425,0.006142
VEC_INIT,4425,0.005470
BLOCK2,4425,0.006132
VEC_INIT,4425,0.007454
BLOCK4,4425,0.009128
VEC_INIT,4425,0.006863
BLOCK4,4425,0.009207
VEC_INIT,4425,0.005982
BLOCK4,4425,0.007364
VEC_INIT,4425,0.007003
BLOCK4,4425,0.009228
VEC_INIT,4425,0.005550
BLOCK4,4425,0.007354
VEC_INIT,4425,0.005530
BLOCK8,4425,0.007715
VEC_INIT,4425,0.005510
BLOCK8,4425,0.007734
VEC_INIT,4425,0.006963
BLOCK8,4425,0.009649
VEC_INIT,4425,0.006522
BLOCK8,4425,0.007804
VEC_INIT,4425,0.005731
BLOCK8,4425,0.007735
VEC_INIT,4425,0.005731
BLOCK16,4425,0.008205
VEC_INIT,4425,0.005570
BLOCK16,4425,0.008185
VEC_INIT,4425,0.005540
BLOCK16,4425,0.008235
VEC_INIT,4425,0.006372
BLOCK16,4425,0.008175
VEC_INIT,4425,0.005651
BLOCK16,4425,0.008205
VEC_INIT,4646,0.006783
SINGLE,4646,0.010921
VEC_INIT,4646,0.007254
SINGLE,4646,0.013626
VEC_INIT,4646,0.007695
SINGLE,4646,0.013626
VEC_INIT,4646,0.005971
SINGLE,4646,0.010920
VEC_INIT,4646,0.006092
SINGLE,4646,0.010911
VEC_INIT,4646,0.007354
BLOCK2,4646,0.008025
VEC_INIT,4646,0.007093
BLOCK2,4646,0.008035
VEC_INIT,4646,0.005691
BLOCK2,4646,0.006442
VEC_INIT,4646,0.007685
BLOCK2,4646,0.006452
VEC_INIT,4646,0.007464
BLOCK2,4646,0.008056
VEC_INIT,4646,0.005982
BLOCK4,4646,0.007674
VEC_INIT,4646,0.005741
BLOCK4,4646,0.007645
VEC_INIT,4646,0.007515
BLOCK4,4646,0.009598
VEC_INIT,4646,0.005831
BLOCK4,4646,0.007675
VEC_INIT,4646,0.005691
BLOCK4,4646,0.007735
VEC_INIT,4646,0.006142
BLOCK8,4646,0.008126
VEC_INIT,4646,0.007694
BLOCK8,4646,0.010199
VEC_INIT,4646,0.007655
BLOCK8,4646,0.010170
VEC_INIT,4646,0.005711
BLOCK8,4646,0.008155
VEC_INIT,4646,0.008536
BLOCK8,4646,0.012734
VEC_INIT,4646,0.007124
BLOCK16,4646,0.010730
VEC_INIT,4646,0.007083
BLOCK16,4646,0.010540
VEC_INIT,4646,0.005761
BLOCK16,4646,0.008586
VEC_INIT,4646,0.005951
BLOCK16,4646,0.008597
VEC_INIT,4646,0.044705
BLOCK16,4646,0.008596
VEC_INIT,4878,0.006693
SINGLE,4878,0.011442
VEC_INIT,4878,0.007945
SINGLE,4878,0.014307
VEC_INIT,4878,0.007885
SINGLE,4878,0.014297
VEC_INIT,4878,0.008206
SINGLE,4878,0.014307
VEC_INIT,4878,0.008216
SINGLE,4878,0.014427
VEC_INIT,4878,0.007654
BLOCK2,4878,0.008466
VEC_INIT,4878,0.006693
BLOCK2,4878,0.006773
VEC_INIT,4878,0.005851
BLOCK2,4878,0.006753
VEC_INIT,4878,0.006392
BLOCK2,4878,0.006753
VEC_INIT,4878,0.007935
BLOCK2,4878,0.008456
VEC_INIT,4878,0.007464
BLOCK4,4878,0.010139
VEC_INIT,4878,0.007605
BLOCK4,4878,0.010139
VEC_INIT,4878,0.007364
BLOCK4,4878,0.010049
VEC_INIT,4878,0.006843
BLOCK4,4878,0.008115
VEC_INIT,4878,0.019226
BLOCK4,4878,0.008145
VEC_INIT,4878,0.006392
BLOCK8,4878,0.008506
VEC_INIT,4878,0.005891
BLOCK8,4878,0.008526
VEC_INIT,4878,0.007464
BLOCK8,4878,0.010660
VEC_INIT,4878,0.007464
BLOCK8,4878,0.010640
VEC_INIT,4878,0.006202
BLOCK8,4878,0.008517
VEC_INIT,4878,0.006232
BLOCK16,4878,0.009007
VEC_INIT,4878,0.007454
BLOCK16,4878,0.011252
VEC_INIT,4878,0.007754
BLOCK16,4878,0.011231
VEC_INIT,4878,0.007284
BLOCK16,4878,0.011222
VEC_INIT,4878,0.006472
BLOCK16,4878,0.009087
VEC_INIT,5121,0.008887
SINGLE,5121,0.014999
VEC_INIT,5121,0.010450
SINGLE,5121,0.018024
VEC_INIT,5121,0.008466
SINGLE,5121,0.015049
VEC_INIT,5121,0.008426
SINGLE,5121,0.015009
VEC_INIT,5121,0.008265
SINGLE,5121,0.015008
VEC_INIT,5121,0.008576
BLOCK2,5121,0.008896
VEC_INIT,5121,0.007655
BLOCK2,5121,0.007103
VEC_INIT,5121,0.008216
BLOCK2,5121,0.009578
VEC_INIT,5121,0.007624
BLOCK2,5121,0.007104
VEC_INIT,5121,0.009127
BLOCK2,5121,0.008866
VEC_INIT,5121,0.006643
BLOCK4,5121,0.008506
VEC_INIT,5121,0.006653
BLOCK4,5121,0.008526
VEC_INIT,5121,0.007495
BLOCK4,5121,0.010640
VEC_INIT,5121,0.006803
BLOCK4,5121,0.008526
VEC_INIT,5121,0.006673
BLOCK4,5121,0.008486
VEC_INIT,5121,0.007024
BLOCK8,5121,0.008917
VEC_INIT,5121,0.007254
BLOCK8,5121,0.008907
VEC_INIT,5121,0.009067
BLOCK8,5121,0.011242
VEC_INIT,5121,0.007354
BLOCK8,5121,0.008947
VEC_INIT,5121,0.006733
BLOCK8,5121,0.008947
VEC_INIT,5121,0.007955
BLOCK16,5121,0.009458
VEC_INIT,5121,0.006743
BLOCK16,5121,0.009427
VEC_INIT,5121,0.009217
BLOCK16,5121,0.011832
VEC_INIT,5121,0.007434
BLOCK16,5121,0.009458
VEC_INIT,5121,0.006672
BLOCK16,5121,0.009447
VEC_INIT,5377,0.008677
SINGLE,5377,0.015770
VEC_INIT,5377,0.009117
SINGLE,5377,0.015770
VEC_INIT,5377,0.007043
SINGLE,5377,0.012644
VEC_INIT,5377,0.008606
SINGLE,5377,0.015800
VEC_INIT,5377,0.007113
SINGLE,5377,0.012654
VEC_INIT,5377,0.008546
BLOCK2,5377,0.009318
VEC_INIT,5377,0.007023
BLOCK2,5377,0.007444
VEC_INIT,5377,0.008185
BLOCK2,5377,0.007434
VEC_INIT,5377,0.008086
BLOCK2,5377,0.007444
VEC_INIT,5377,0.006973
BLOCK2,5377,0.007434
VEC_INIT,5377,0.007344
BLOCK4,5377,0.008937
VEC_INIT,5377,0.006963
BLOCK4,5377,0.008847
VEC_INIT,5377,0.007324
BLOCK4,5377,0.008926
VEC_INIT,5377,0.006923
BLOCK4,5377,0.008927
VEC_INIT,5377,0.006783
BLOCK4,5377,0.008847
VEC_INIT,5377,0.007635
BLOCK8,5377,0.009388
VEC_INIT,5377,0.007654
BLOCK8,5377,0.009357
VEC_INIT,5377,0.008536
BLOCK8,5377,0.011692
VEC_INIT,5377,0.008516
BLOCK8,5377,0.011692
VEC_INIT,5377,0.008537
BLOCK8,5377,0.037331
VEC_INIT,5377,0.007935
BLOCK16,5377,0.009919
VEC_INIT,5377,0.008927
BLOCK16,5377,0.012384
VEC_INIT,5377,0.006883
BLOCK16,5377,0.009909
VEC_INIT,5377,0.008616
BLOCK16,5377,0.012393
VEC_INIT,5377,0.008476
BLOCK16,5377,0.012354
VEC_INIT,5645,0.009889
SINGLE,5645,0.016531
VEC_INIT,5645,0.011402
SINGLE,5645,0.016812
VEC_INIT,5645,0.009738
SINGLE,5645,0.016551
VEC_INIT,5645,0.009247
SINGLE,5645,0.016551
VEC_INIT,5645,0.007374
SINGLE,5645,0.013245
VEC_INIT,5645,0.008806
BLOCK2,5645,0.009788
VEC_INIT,5645,0.007124
BLOCK2,5645,0.007795
VEC_INIT,5645,0.008757
BLOCK2,5645,0.009769
VEC_INIT,5645,0.007244
BLOCK2,5645,0.007815
VEC_INIT,5645,0.008806
BLOCK2,5645,0.009768
VEC_INIT,5645,0.008737
BLOCK4,5645,0.011582
VEC_INIT,5645,0.007404
BLOCK4,5645,0.009358
VEC_INIT,5645,0.007114
BLOCK4,5645,0.009368
VEC_INIT,5645,0.010550
BLOCK4,5645,0.012474
VEC_INIT,5645,0.007274
BLOCK4,5645,0.009378
VEC_INIT,5645,0.008947
BLOCK8,5645,0.012264
VEC_INIT,5645,0.008856
BLOCK8,5645,0.012263
VEC_INIT,5645,0.007194
BLOCK8,5645,0.009859
VEC_INIT,5645,0.007023
BLOCK8,5645,0.009879
VEC_INIT,5645,0.009728
BLOCK8,5645,0.012323
VEC_INIT,5645,0.008877
BLOCK16,5645,0.012994
VEC_INIT,5645,0.008786
BLOCK16,5645,0.012965
VEC_INIT,5645,0.008816
BLOCK16,5645,0.012914
VEC_INIT,5645,0.009268
BLOCK16,5645,0.012954
VEC_INIT,5645,0.008796
BLOCK16,5645,0.012984
VEC_INIT,5927,0.009457
SINGLE,5927,0.017373
VEC_INIT,5927,0.007575
SINGLE,5927,0.013916
VEC_INIT,5927,0.007314
SINGLE,5927,0.013887
VEC_INIT,5927,0.009208
SINGLE,5927,0.017383
VEC_INIT,5927,0.009167
SINGLE,5927,0.017383
VEC_INIT,5927,0.009057
BLOCK2,5927,0.010250
VEC_INIT,5927,0.007284
BLOCK2,5927,0.008216
VEC_INIT,5927,0.009048
BLOCK2,5927,0.010259
VEC_INIT,5927,0.009157
BLOCK2,5927,0.010269
VEC_INIT,5927,0.009077
BLOCK2,5927,0.010259
VEC_INIT,5927,0.009118
BLOCK4,5927,0.012193
VEC_INIT,5927,0.009117
BLOCK4,5927,0.012213
VEC_INIT,5927,0.007374
BLOCK4,5927,0.009828
VEC_INIT,5927,0.007264
BLOCK4,5927,0.009739
VEC_INIT,5927,0.010751
BLOCK4,5927,0.012193
VEC_INIT,5927,0.008105
BLOCK8,5927,0.010369
VEC_INIT,5927,0.007364
BLOCK8,5927,0.010309
VEC_INIT,5927,0.007324
BLOCK8,5927,0.010429
VEC_INIT,5927,0.008656
BLOCK8,5927,0.010309
VEC_INIT,5927,0.008316
BLOCK8,5927,0.010370
VEC_INIT,5927,0.008286
BLOCK16,5927,0.010941
VEC_INIT,5927,0.007925
BLOCK16,5927,0.010871
VEC_INIT,5927,0.010741
BLOCK16,5927,0.013626
VEC_INIT,5927,0.007404
BLOCK16,5927,0.010911
VEC_INIT,5927,0.007635
BLOCK16,5927,0.011001
VEC_INIT,6223,0.008436
SINGLE,6223,0.014588
VEC_INIT,6223,0.010309
SINGLE,6223,0.018265
VEC_INIT,6223,0.009999
SINGLE,6223,0.018234
VEC_INIT,6223,0.010130
SINGLE,6223,0.018245
VEC_INIT,6223,0.010009
SINGLE,6223,0.018245
VEC_INIT,6223,0.010120
BLOCK2,6223,0.010750
VEC_INIT,6223,0.010069
BLOCK2,6223,0.010740
VEC_INIT,6223,0.008246
BLOCK2,6223,0.008627
VEC_INIT,6223,0.007995
BLOCK2,6223,0.008607
VEC_INIT,6223,0.008015
BLOCK2,6223,0.008616
VEC_INIT,6223,0.009749
BLOCK4,6223,0.010260
VEC_INIT,6223,0.008275
BLOCK4,6223,0.010239
VEC_INIT,6223,0.008206
BLOCK4,6223,0.010230
VEC_INIT,6223,0.010420
BLOCK4,6223,0.033564
VEC_INIT,6223,0.008066
BLOCK4,6223,0.010229
VEC_INIT,6223,0.008035
BLOCK8,6223,0.010840
VEC_INIT,6223,0.010250
BLOCK8,6223,0.013596
VEC_INIT,6223,0.010710
BLOCK8,6223,0.013586
VEC_INIT,6223,0.008025
BLOCK8,6223,0.010831
VEC_INIT,6223,0.008035
BLOCK8,6223,0.010870
VEC_INIT,6223,0.010290
BLOCK16,6223,0.014318
VEC_INIT,6223,0.008075
BLOCK16,6223,0.011492
VEC_INIT,6223,0.008446
BLOCK16,6223,0.011392
VEC_INIT,6223,0.008186
BLOCK16,6223,0.011412
VEC_INIT,6223,0.008035
BLOCK16,6223,0.011381
VEC_INIT,6534,0.008747
SINGLE,6534,0.015319
VEC_INIT,6534,0.010450
SINGLE,6534,0.016692
VEC_INIT,6534,0.010731
SINGLE,6534,0.019146
VEC_INIT,6534,0.008586
SINGLE,6534,0.015309
VEC_INIT,6534,0.008597
SINGLE,6534,0.015309
VEC_INIT,6534,0.008586
BLOCK2,6534,0.009027
VEC_INIT,6534,0.008266
BLOCK2,6534,0.009037
VEC_INIT,6534,0.009418
BLOCK2,6534,0.009097
VEC_INIT,6534,0.008366
BLOCK2,6534,0.009038
VEC_INIT,6534,0.011962
BLOCK2,6534,0.011321
VEC_INIT,6534,0.010340
BLOCK4,6534,0.013516
VEC_INIT,6534,0.010359
BLOCK4,6534,0.013425
VEC_INIT,6534,0.008857
BLOCK4,6534,0.010731
VEC_INIT,6534,0.009869
BLOCK4,6534,0.010821
VEC_INIT,6534,0.011041
BLOCK4,6534,0.013465
VEC_INIT,6534,0.010560
BLOCK8,6534,0.014317
VEC_INIT,6534,0.008336
BLOCK8,6534,0.011392
VEC_INIT,6534,0.008296
BLOCK8,6534,0.011351
VEC_INIT,6534,0.008306
BLOCK8,6534,0.011362
VEC_INIT,6534,0.010339
BLOCK8,6534,0.014197
VEC_INIT,6534,0.008787
BLOCK16,6534,0.012073
VEC_INIT,6534,0.010790
BLOCK16,6534,0.015599
VEC_INIT,6534,0.010450
BLOCK16,6534,0.014968
VEC_INIT,6534,0.008375
BLOCK16,6534,0.012013
VEC_INIT,6534,0.009759
BLOCK16,6534,0.015329
VEC_INIT,6860,0.010740
SINGLE,6860,0.020108
VEC_INIT,6860,0.009608
SINGLE,6860,0.016772
VEC_INIT,6860,0.013275
SINGLE,6860,0.017843
VEC_INIT,6860,0.013586
SINGLE,6860,0.020790
VEC_INIT,6860,0.010850
SINGLE,6860,0.020118
VEC_INIT,6860,0.010731
BLOCK2,6860,0.011842
VEC_INIT,6860,0.011372
BLOCK2,6860,0.011833
VEC_INIT,6860,0.009237
BLOCK2,6860,0.009467
VEC_INIT,6860,0.010690
BLOCK2,6860,0.011853
VEC_INIT,6860,0.008567
BLOCK2,6860,0.009488
VEC_INIT,6860,0.011662
BLOCK4,6860,0.014217
VEC_INIT,6860,0.010720
BLOCK4,6860,0.014097
VEC_INIT,6860,0.008536
BLOCK4,6860,0.011351
VEC_INIT,6860,0.008546
BLOCK4,6860,0.011332
VEC_INIT,6860,0.008997
BLOCK4,6860,0.011261
VEC_INIT,6860,0.009007
BLOCK8,6860,0.011912
VEC_INIT,6860,0.008897
BLOCK8,6860,0.012013
VEC_INIT,6860,0.011171
BLOCK8,6860,0.014888
VEC_INIT,6860,0.008476
BLOCK8,6860,0.012033
VEC_INIT,6860,0.010640
BLOCK8,6860,0.014868
VEC_INIT,6860,0.008816
BLOCK16,6860,0.012523
VEC_INIT,6860,0.009799
BLOCK16,6860,0.014548
VEC_INIT,6860,0.010180
BLOCK16,6860,0.012604
VEC_INIT,6860,0.009528
BLOCK16,6860,0.012654
VEC_INIT,6860,0.011461
BLOCK16,6860,0.015770
VEC_INIT,7202,0.014928
SINGLE,7202,0.025308
VEC_INIT,7202,0.009508
SINGLE,7202,0.016882
VEC_INIT,7202,0.013325
SINGLE,7202,0.021090
VEC_INIT,7202,0.009618
SINGLE,7202,0.016872
VEC_INIT,7202,0.013255
SINGLE,7202,0.021150
VEC_INIT,7202,0.012053
BLOCK2,7202,0.012434
VEC_INIT,7202,0.009599
BLOCK2,7202,0.009929
VEC_INIT,7202,0.011000
BLOCK2,7202,0.015599
VEC_INIT,7202,0.011802
BLOCK2,7202,0.012444
VEC_INIT,7202,0.010560
BLOCK2,7202,0.009959
VEC_INIT,7202,0.010129
BLOCK4,7202,0.011952
VEC_INIT,7202,0.010089
BLOCK4,7202,0.011842
VEC_INIT,7202,0.011953
BLOCK4,7202,0.014798
VEC_INIT,7202,0.011823
BLOCK4,7202,0.014939
VEC_INIT,7202,0.011733
BLOCK4,7202,0.014958
VEC_INIT,7202,0.011842
BLOCK8,7202,0.015609
VEC_INIT,7202,0.009408
BLOCK8,7202,0.012544
VEC_INIT,7202,0.009398
BLOCK8,7202,0.012483
VEC_INIT,7202,0.009408
BLOCK8,7202,0.012614
VEC_INIT,7202,0.012263
BLOCK8,7202,0.015640
VEC_INIT,7202,0.009539
BLOCK16,7202,0.013125
VEC_INIT,7202,0.011201
BLOCK16,7202,0.013195
VEC_INIT,7202,0.010870
BLOCK16,7202,0.015459
VEC_INIT,7202,0.012093
BLOCK16,7202,0.016522
VEC_INIT,7202,0.011702
BLOCK16,7202,0.016452
VEC_INIT,7562,0.012874
SINGLE,7562,0.022142
VEC_INIT,7562,0.015169
SINGLE,7562,0.026611
VEC_INIT,7562,0.012003
SINGLE,7562,0.022142
VEC_INIT,7562,0.009658
SINGLE,7562,0.017703
VEC_INIT,7562,0.012123
SINGLE,7562,0.022142
VEC_INIT,7562,0.012033
BLOCK2,7562,0.013074
VEC_INIT,7562,0.012173
BLOCK2,7562,0.013075
VEC_INIT,7562,0.009648
BLOCK2,7562,0.010450
VEC_INIT,7562,0.012344
BLOCK2,7562,0.013085
VEC_INIT,7562,0.009839
BLOCK2,7562,0.010470
VEC_INIT,7562,0.009909
BLOCK4,7562,0.012514
VEC_INIT,7562,0.012003
BLOCK4,7562,0.015560
VEC_INIT,7562,0.009928
BLOCK4,7562,0.012554
VEC_INIT,7562,0.009689
BLOCK4,7562,0.012704
VEC_INIT,7562,0.009739
BLOCK4,7562,0.012524
VEC_INIT,7562,0.010149
BLOCK8,7562,0.013115
VEC_INIT,7562,0.011983
BLOCK8,7562,0.013104
VEC_INIT,7562,0.010470
BLOCK8,7562,0.013125
VEC_INIT,7562,0.010119
BLOCK8,7562,0.013115
VEC_INIT,7562,0.012083
BLOCK8,7562,0.016401
VEC_INIT,7562,0.009628
BLOCK16,7562,0.013876
VEC_INIT,7562,0.009688
BLOCK16,7562,0.013826
VEC_INIT,7562,0.009768
BLOCK16,7562,0.013847
VEC_INIT,7562,0.009628
BLOCK16,7562,0.013826
VEC_INIT,7562,0.009688
BLOCK16,7562,0.013827
VEC_INIT,7940,0.015480
SINGLE,7940,0.027893
VEC_INIT,7940,0.013115
SINGLE,7940,0.023244
VEC_INIT,7940,0.014106
SINGLE,7940,0.023284
VEC_INIT,7940,0.010650
SINGLE,7940,0.018596
VEC_INIT,7940,0.010289
SINGLE,7940,0.018595
VEC_INIT,7940,0.012414
BLOCK2,7940,0.013736
VEC_INIT,7940,0.018244
BLOCK2,7940,0.010970
VEC_INIT,7940,0.010049
BLOCK2,7940,0.010981
VEC_INIT,7940,0.012534
BLOCK2,7940,0.013726
VEC_INIT,7940,0.010169
BLOCK2,7940,0.010970
VEC_INIT,7940,0.010079
BLOCK4,7940,0.013135
VEC_INIT,7940,0.010359
BLOCK4,7940,0.013145
VEC_INIT,7940,0.010029
BLOCK4,7940,0.013024
VEC_INIT,7940,0.010250
BLOCK4,7940,0.013175
VEC_INIT,7940,0.009979
BLOCK4,7940,0.013014
VEC_INIT,7940,0.012173
BLOCK8,7940,0.013776
VEC_INIT,7940,0.012684
BLOCK8,7940,0.017173
VEC_INIT,7940,0.011571
BLOCK8,7940,0.013756
VEC_INIT,7940,0.013786
BLOCK8,7940,0.017223
VEC_INIT,7940,0.010580
BLOCK8,7940,0.013876
VEC_INIT,7940,0.012563
BLOCK16,7940,0.018104
VEC_INIT,7940,0.010850
BLOCK16,7940,0.014487
VEC_INIT,7940,0.014608
BLOCK16,7940,0.018255
VEC_INIT,7940,0.012684
BLOCK16,7940,0.018185
VEC_INIT,7940,0.013926
BLOCK16,7940,0.018134
VEC_INIT,8337,0.019717
SINGLE,8337,0.029305
VEC_INIT,8337,0.015399
SINGLE,8337,0.024416
VEC_INIT,8337,0.016482
SINGLE,8337,0.024406
VEC_INIT,8337,0.012324
SINGLE,8337,0.019527
VEC_INIT,8337,0.012022
SINGLE,8337,0.019527
VEC_INIT,8337,0.012063
BLOCK2,8337,0.011521
VEC_INIT,8337,0.011973
BLOCK2,8337,0.011492
VEC_INIT,8337,0.012143
BLOCK2,8337,0.011521
VEC_INIT,8337,0.014778
BLOCK2,8337,0.014387
VEC_INIT,8337,0.014868
BLOCK2,8337,0.014378
VEC_INIT,8337,0.014798
BLOCK4,8337,0.017282
VEC_INIT,8337,0.012043
BLOCK4,8337,0.013676
VEC_INIT,8337,0.012012
BLOCK4,8337,0.013736
VEC_INIT,8337,0.017122
BLOCK4,8337,0.052679
VEC_INIT,8337,0.011993
BLOCK4,8337,0.013646
VEC_INIT,8337,0.012103
BLOCK8,8337,0.014528
VEC_INIT,8337,0.012043
BLOCK8,8337,0.014437
VEC_INIT,8337,0.011803
BLOCK8,8337,0.014448
VEC_INIT,8337,0.012263
BLOCK8,8337,0.014487
VEC_INIT,8337,0.014267
BLOCK8,8337,0.014567
VEC_INIT,8337,0.015019
BLOCK16,8337,0.019006
VEC_INIT,8337,0.015209
BLOCK16,8337,0.019036
VEC_INIT,8337,0.011802
BLOCK16,8337,0.015269
VEC_INIT,8337,0.012303
BLOCK16,8337,0.015138
VEC_INIT,8337,0.012093
BLOCK16,8337,0.015179
VEC_INIT,8753,0.013887
SINGLE,8753,0.020529
VEC_INIT,8753,0.015289
SINGLE,8753,0.064332
VEC_INIT,8753,0.017203
SINGLE,8753,0.025639
VEC_INIT,8753,0.013916
SINGLE,8753,0.020538
VEC_INIT,8753,0.017433
SINGLE,8753,0.025638
VEC_INIT,8753,0.015870
BLOCK2,8753,0.015108
VEC_INIT,8753,0.013085
BLOCK2,8753,0.012103
VEC_INIT,8753,0.012794
BLOCK2,8753,0.012072
VEC_INIT,8753,0.012534
BLOCK2,8753,0.012083
VEC_INIT,8753,0.015449
BLOCK2,8753,0.015119
VEC_INIT,8753,0.013656
BLOCK4,8753,0.014498
VEC_INIT,8753,0.013355
BLOCK4,8753,0.014507
VEC_INIT,8753,0.012504
BLOCK4,8753,0.014368
VEC_INIT,8753,0.012824
BLOCK4,8753,0.014497
VEC_INIT,8753,0.012224
BLOCK4,8753,0.014497
VEC_INIT,8753,0.012133
BLOCK8,8753,0.015149
VEC_INIT,8753,0.014106
BLOCK8,8753,0.017914
VEC_INIT,8753,0.017744
BLOCK8,8753,0.021821
VEC_INIT,8753,0.015490
BLOCK8,8753,0.018956
VEC_INIT,8753,0.012203
BLOCK8,8753,0.015149
VEC_INIT,8753,0.013986
BLOCK16,8753,0.015990
VEC_INIT,8753,0.013876
BLOCK16,8753,0.015940
VEC_INIT,8753,0.013285
BLOCK16,8753,0.015960
VEC_INIT,8753,0.012724
BLOCK16,8753,0.016051
VEC_INIT,8753,0.012564
BLOCK16,8753,0.016051
VEC_INIT,9190,0.013385
SINGLE,9190,0.021540
VEC_INIT,9190,0.016100
SINGLE,9190,0.023013
VEC_INIT,9190,0.017143
SINGLE,9190,0.026901
VEC_INIT,9190,0.013064
SINGLE,9190,0.022492
VEC_INIT,9190,0.014247
SINGLE,9190,0.021511
VEC_INIT,9190,0.013706
BLOCK2,9190,0.012694
VEC_INIT,9190,0.016351
BLOCK2,9190,0.015850
VEC_INIT,9190,0.013315
BLOCK2,9190,0.012684
VEC_INIT,9190,0.015108
BLOCK2,9190,0.012704
VEC_INIT,9190,0.017774
BLOCK2,9190,0.015850
VEC_INIT,9190,0.013185
BLOCK4,9190,0.015038
VEC_INIT,9190,0.013175
BLOCK4,9190,0.015099
VEC_INIT,9190,0.016531
BLOCK4,9190,0.018856
VEC_INIT,9190,0.013175
BLOCK4,9190,0.015058
VEC_INIT,9190,0.016412
BLOCK4,9190,0.018816
VEC_INIT,9190,0.015219
BLOCK8,9190,0.015951
VEC_INIT,9190,0.018685
BLOCK8,9190,0.019867
VEC_INIT,9190,0.015339
BLOCK8,9190,0.015990
VEC_INIT,9190,0.018726
BLOCK8,9190,0.019908
VEC_INIT,9190,0.014227
BLOCK8,9190,0.015910
VEC_INIT,9190,0.017833
BLOCK16,9190,0.021190
VEC_INIT,9190,0.013425
BLOCK16,9190,0.016762
VEC_INIT,9190,0.015138
BLOCK16,9190,0.016751
VEC_INIT,9190,0.015088
BLOCK16,9190,0.016732
VEC_INIT,9190,0.013997
BLOCK16,9190,0.016792
VEC_INIT,9649,0.021030
SINGLE,9649,0.033894
VEC_INIT,9649,0.013907
SINGLE,9649,0.022633
VEC_INIT,9649,0.017142
SINGLE,9649,0.028263
VEC_INIT,9649,0.014047
SINGLE,9649,0.022603
VEC_INIT,9649,0.013816
SINGLE,9649,0.022583
VEC_INIT,9649,0.018405
BLOCK2,9649,0.016651
VEC_INIT,9649,0.024557
BLOCK2,9649,0.013306
VEC_INIT,9649,0.013676
BLOCK2,9649,0.013345
VEC_INIT,9649,0.015709
BLOCK2,9649,0.013305
VEC_INIT,9649,0.017533
BLOCK2,9649,0.016662
VEC_INIT,9649,0.013957
BLOCK4,9649,0.015970
VEC_INIT,9649,0.016731
BLOCK4,9649,0.019777
VEC_INIT,9649,0.017023
BLOCK4,9649,0.019798
VEC_INIT,9649,0.013656
BLOCK4,9649,0.015820
VEC_INIT,9649,0.016501
BLOCK4,9649,0.015990
VEC_INIT,9649,0.013827
BLOCK8,9649,0.016692
VEC_INIT,9649,0.017263
BLOCK8,9649,0.020900
VEC_INIT,9649,0.016852
BLOCK8,9649,0.020990
VEC_INIT,9649,0.013625
BLOCK8,9649,0.016912
VEC_INIT,9649,0.013716
BLOCK8,9649,0.016691
VEC_INIT,9649,0.013696
BLOCK16,9649,0.017573
VEC_INIT,9649,0.013405
BLOCK16,9649,0.017593
VEC_INIT,9649,0.013366
BLOCK16,9649,0.017573
VEC_INIT,9649,0.013866
BLOCK16,9649,0.017714
VEC_INIT,9649,0.020719
BLOCK16,9649,0.023284
VEC_INIT,10131,0.018535
SINGLE,10131,0.029646
VEC_INIT,10131,0.013946
SINGLE,10131,0.023735
VEC_INIT,10131,0.013886
SINGLE,10131,0.023765
VEC_INIT,10131,0.019717
SINGLE,10131,0.029677
VEC_INIT,10131,0.017524
SINGLE,10131,0.029646
VEC_INIT,10131,0.016180
BLOCK2,10131,0.019627
VEC_INIT,10131,0.017744
BLOCK2,10131,0.018285
VEC_INIT,10131,0.020349
BLOCK2,10131,0.023114
VEC_INIT,10131,0.017954
BLOCK2,10131,0.021531
VEC_INIT,10131,0.014688
BLOCK2,10131,0.013996
VEC_INIT,10131,0.014267
BLOCK4,10131,0.016772
VEC_INIT,10131,0.017684
BLOCK4,10131,0.020789
VEC_INIT,10131,0.017754
BLOCK4,10131,0.020739
VEC_INIT,10131,0.014397
BLOCK4,10131,0.016642
VEC_INIT,10131,0.014268
BLOCK4,10131,0.016611
VEC_INIT,10131,0.014557
BLOCK8,10131,0.017543
VEC_INIT,10131,0.018215
BLOCK8,10131,0.025028
VEC_INIT,10131,0.017493
BLOCK8,10131,0.021892
VEC_INIT,10131,0.014287
BLOCK8,10131,0.017543
VEC_INIT,10131,0.018384
BLOCK8,10131,0.021931
VEC_INIT,10131,0.018134
BLOCK16,10131,0.023013
